relation_id,:START_ID,:END_ID,:TYPE,source_name,target_name,source_type,target_type,source_file,evidence,tier,confidence,notes
R00191,E0003,E0001,Supplies,LG Electronics,Hyundai,Supplier,Company,자동차공급망_편집,LG Electronics / CDS 수신기 / Tier 1,1,confirmed,Tier1 supplier -> Hyundai(E0001)
R00192,E0003,E0084,Produces,LG Electronics,CDS 수신기,Supplier,Product,자동차공급망_편집,LG Electronics / CDS 수신기 / Tier 1,1,confirmed,
R00193,E0084,E0305,Requires_Material,CDS 수신기,주석,Product,Material,자동차공급망_편집,LG Electronics / CDS 수신기 / Tier 1,1,confirmed,
R00194,E0006,E0003,Supplies,Yunnan Tin,LG Electronics,Supplier,Supplier,자동차공급망_편집,Yunnan Tin -> LG Electronics,2,inferred,관련 공급업체는 해당 Tier1/업체에 공급하는 것으로 해석
R00195,E0004,E0141,Located_In,MANN+HUMMEL,중국,Supplier,Country,자동차공급망_편집,MANN+HUMMEL / 에어필터 / Tier 1,1,confirmed,
R00196,E0004,E0152,Located_In,MANN+HUMMEL,상하이,Supplier,Region,자동차공급망_편집,MANN+HUMMEL / 에어필터 / Tier 1,1,confirmed,
R00197,E0004,E0001,Supplies,MANN+HUMMEL,Hyundai,Supplier,Company,자동차공급망_편집,MANN+HUMMEL / 에어필터 / Tier 1,1,confirmed,Tier1 supplier -> Hyundai(E0001)
R00198,E0004,E0086,Produces,MANN+HUMMEL,에어필터,Supplier,Product,자동차공급망_편집,MANN+HUMMEL / 에어필터 / Tier 1,1,confirmed,
R00199,E0047,E0141,Located_In,현대트랜시스,중국,Supplier,Country,자동차공급망_편집,현대트랜시스 / 시트 / Tier 1,1,confirmed,
R00200,E0047,E0154,Located_In,현대트랜시스,베이징,Supplier,Region,자동차공급망_편집,현대트랜시스 / 시트 / Tier 1,1,confirmed,
R00201,E0047,E0001,Supplies,현대트랜시스,Hyundai,Supplier,Company,자동차공급망_편집,현대트랜시스 / 시트 / Tier 1,1,confirmed,Tier1 supplier -> Hyundai(E0001)
R00202,E0047,E0124,Produces,현대트랜시스,시트,Supplier,Product,자동차공급망_편집,현대트랜시스 / 시트 / Tier 1,1,confirmed,
R00203,E0005,E0141,Located_In,Hitachi Astemo,중국,Supplier,Country,자동차공급망_편집,Hitachi Astemo / 브레이크 장치 / Tier 1,1,confirmed,
R00204,E0005,E0163,Located_In,Hitachi Astemo,광저우,Supplier,Region,자동차공급망_편집,Hitachi Astemo / 브레이크 장치 / Tier 1,1,confirmed,
R00205,E0163,E0141,Located_In,광저우,중국,Region,Country,자동차공급망_편집,공장위치 광저우,1,confirmed,
R00206,E0005,E0001,Supplies,Hitachi Astemo,Hyundai,Supplier,Company,자동차공급망_편집,Hitachi Astemo / 브레이크 장치 / Tier 1,1,confirmed,Tier1 supplier -> Hyundai(E0001)
R00207,E0005,E0106,Produces,Hitachi Astemo,브레이크,Supplier,Product,자동차공급망_편집,Hitachi Astemo / 브레이크 장치 / Tier 1,1,confirmed,
R00208,E0354,E0340,Shipped_From,중국 화남-한국 자동차부품 항로,광저우항,Route,Port,자동차공급망_편집,광저우항 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00209,E0354,E0334,Shipped_To,중국 화남-한국 자동차부품 항로,부산항,Route,Port,자동차공급망_편집,광저우항 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00210,E0354,E0324,Passes_Through,중국 화남-한국 자동차부품 항로,남중국해,Route,ChokePoint,자동차공급망_편집,광저우항 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00211,E0354,E0362,Passes_Through,중국 화남-한국 자동차부품 항로,동중국해,Route,SeaRegion,자동차공급망_편집,광저우항 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00212,E0049,E0141,Located_In,현대케피코,중국,Supplier,Country,자동차공급망_편집,현대케피코 / 경보기 / Tier 1,1,confirmed,
R00213,E0049,E0164,Located_In,현대케피코,하노이,Supplier,Region,자동차공급망_편집,현대케피코 / 경보기 / Tier 1,1,confirmed,
R00214,E0164,E0245,Located_In,하노이,베트남,Region,Country,자동차공급망_편집,공장위치 하노이,1,confirmed,
R00215,E0049,E0001,Supplies,현대케피코,Hyundai,Supplier,Company,자동차공급망_편집,현대케피코 / 경보기 / Tier 1,1,confirmed,Tier1 supplier -> Hyundai(E0001)
R00216,E0049,E0127,Produces,현대케피코,경보기,Supplier,Product,자동차공급망_편집,현대케피코 / 경보기 / Tier 1,1,confirmed,
R00217,E0127,E0305,Requires_Material,경보기,주석,Product,Material,자동차공급망_편집,현대케피코 / 경보기 / Tier 1,1,confirmed,
R00218,E0355,E0341,Shipped_From,베트남 북부-한국 자동차부품 항로,하이퐁항,Route,Port,자동차공급망_편집,하이퐁항 → 통킹만 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00219,E0355,E0334,Shipped_To,베트남 북부-한국 자동차부품 항로,부산항,Route,Port,자동차공급망_편집,하이퐁항 → 통킹만 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00220,E0355,E0364,Passes_Through,베트남 북부-한국 자동차부품 항로,통킹만,Route,SeaRegion,자동차공급망_편집,하이퐁항 → 통킹만 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00221,E0355,E0324,Passes_Through,베트남 북부-한국 자동차부품 항로,남중국해,Route,ChokePoint,자동차공급망_편집,하이퐁항 → 통킹만 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00222,E0355,E0362,Passes_Through,베트남 북부-한국 자동차부품 항로,동중국해,Route,SeaRegion,자동차공급망_편집,하이퐁항 → 통킹만 → 남중국해 → 동중국해 → 부산항 → 울산 현대차 공장,1,confirmed,
R00223,E0006,E0141,Located_In,Yunnan Tin,중국,Supplier,Country,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,
R00224,E0006,E0165,Located_In,Yunnan Tin,쿤밍,Supplier,Region,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,
R00225,E0165,E0141,Located_In,쿤밍,중국,Region,Country,자동차공급망_편집,공장위치 쿤밍,2,confirmed,
R00226,E0006,E0040,Supplies,Yunnan Tin,현대모비스,Supplier,Supplier,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00227,E0006,E0082,Produces,Yunnan Tin,카스테레오,Supplier,Product,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,
R00228,E0006,E0262,Produces,Yunnan Tin,솔더링,Supplier,Product,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,
R00229,E0082,E0305,Requires_Material,카스테레오,주석,Product,Material,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,
R00230,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,자동차공급망_편집,Yunnan Tin / 카스테레오-주석 / Tier 2,2,confirmed,
R00231,E0006,E0141,Located_In,Yunnan Tin,중국,Supplier,Country,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,
R00232,E0006,E0165,Located_In,Yunnan Tin,쿤밍,Supplier,Region,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,
R00233,E0006,E0053,Supplies,Yunnan Tin,경신,Supplier,Supplier,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00234,E0006,E0087,Produces,Yunnan Tin,와이어링 하니스,Supplier,Product,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,
R00235,E0006,E0262,Produces,Yunnan Tin,솔더링,Supplier,Product,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,
R00236,E0087,E0305,Requires_Material,와이어링 하니스,주석,Product,Material,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,
R00237,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,자동차공급망_편집,Yunnan Tin / 와이어링 하네스  / Tier 2,2,confirmed,
R00238,E0006,E0141,Located_In,Yunnan Tin,중국,Supplier,Country,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,
R00239,E0006,E0165,Located_In,Yunnan Tin,쿤밍,Supplier,Region,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,
R00240,E0006,E0044,Supplies,Yunnan Tin,HL만도,Supplier,Supplier,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00241,E0006,E0106,Produces,Yunnan Tin,브레이크,Supplier,Product,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,
R00242,E0006,E0262,Produces,Yunnan Tin,솔더링,Supplier,Product,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,
R00243,E0106,E0305,Requires_Material,브레이크,주석,Product,Material,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,
R00244,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,자동차공급망_편집,Yunnan Tin / 브레이크  / Tier 2,2,confirmed,
R00245,E0006,E0141,Located_In,Yunnan Tin,중국,Supplier,Country,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,
R00246,E0006,E0165,Located_In,Yunnan Tin,쿤밍,Supplier,Region,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,
R00247,E0006,E0003,Supplies,Yunnan Tin,LG Electronics,Supplier,Supplier,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00248,E0006,E0084,Produces,Yunnan Tin,CDS 수신기,Supplier,Product,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,
R00249,E0006,E0262,Produces,Yunnan Tin,솔더링,Supplier,Product,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,
R00250,E0084,E0305,Requires_Material,CDS 수신기,주석,Product,Material,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,
R00251,E0262,E0305,Requires_Material,솔더링,주석,Product,Material,자동차공급망_편집,Yunnan Tin / CDS 수신기 / Tier 2,2,confirmed,
R00252,E0007,E0141,Located_In,jiangxi copper,중국,Supplier,Country,자동차공급망_편집, jiangxi copper / 와이어링 하네스 / Tier 2,2,confirmed,
R00253,E0007,E0166,Located_In,jiangxi copper,난창,Supplier,Region,자동차공급망_편집, jiangxi copper / 와이어링 하네스 / Tier 2,2,confirmed,
R00254,E0166,E0141,Located_In,난창,중국,Region,Country,자동차공급망_편집,공장위치 난창,2,confirmed,
R00255,E0007,E0053,Supplies,jiangxi copper,경신,Supplier,Supplier,자동차공급망_편집, jiangxi copper / 와이어링 하네스 / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00256,E0007,E0087,Produces,jiangxi copper,와이어링 하니스,Supplier,Product,자동차공급망_편집, jiangxi copper / 와이어링 하네스 / Tier 2,2,confirmed,
R00257,E0087,E0234,Requires_Material,와이어링 하니스,구리,Product,Material,자동차공급망_편집, jiangxi copper / 와이어링 하네스 / Tier 2,2,confirmed,
R00258,E0008,E0141,Located_In,LT메탈,중국,Supplier,Country,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00259,E0008,E0167,Located_In,LT메탈,심천,Supplier,Region,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00260,E0167,E0141,Located_In,심천,중국,Region,Country,자동차공급망_편집,공장위치 심천,2,confirmed,
R00261,E0008,E0157,Located_In,LT메탈,톈진,Supplier,Region,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00262,E0008,E0040,Supplies,LT메탈,현대모비스,Supplier,Supplier,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00263,E0008,E0089,Produces,LT메탈,에어백 모듈,Supplier,Product,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00264,E0008,E0088,Produces,LT메탈,에어백,Supplier,Product,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00265,E0008,E0264,Produces,LT메탈,전기접점,Supplier,Product,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00266,E0008,E0271,Produces,LT메탈,도금,Supplier,Product,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00267,E0089,E0238,Requires_Material,에어백 모듈,금,Product,Material,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00268,E0088,E0238,Requires_Material,에어백,금,Product,Material,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00269,E0264,E0238,Requires_Material,전기접점,금,Product,Material,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00270,E0271,E0238,Requires_Material,도금,금,Product,Material,자동차공급망_편집,LT메탈 / 에어백 모듈 / Tier 2,2,confirmed,
R00271,E0009,E0141,Located_In,metalor,중국,Supplier,Country,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00272,E0009,E0168,Located_In,metalor,소주,Supplier,Region,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00273,E0168,E0141,Located_In,소주,중국,Region,Country,자동차공급망_편집,공장위치 소주,2,confirmed,
R00274,E0009,E0040,Supplies,metalor,현대모비스,Supplier,Supplier,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00275,E0009,E0089,Produces,metalor,에어백 모듈,Supplier,Product,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00276,E0009,E0088,Produces,metalor,에어백,Supplier,Product,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00277,E0009,E0264,Produces,metalor,전기접점,Supplier,Product,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00278,E0009,E0271,Produces,metalor,도금,Supplier,Product,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00279,E0089,E0238,Requires_Material,에어백 모듈,금,Product,Material,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00280,E0088,E0238,Requires_Material,에어백,금,Product,Material,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00281,E0264,E0238,Requires_Material,전기접점,금,Product,Material,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00282,E0271,E0238,Requires_Material,도금,금,Product,Material,자동차공급망_편집,metalor  / 에어백 모듈 / Tier 2,2,confirmed,
R00283,E0010,E0141,Located_In,posco china,중국,Supplier,Country,자동차공급망_편집,posco china / 구동차축 / Tier 2,2,confirmed,
R00284,E0010,E0044,Supplies,posco china,HL만도,Supplier,Supplier,자동차공급망_편집,posco china / 구동차축 / Tier 2,2,confirmed,Tier2 supplier -> Tier1 supplier
R00285,E0010,E0092,Produces,posco china,구동차축,Supplier,Product,자동차공급망_편집,posco china / 구동차축 / Tier 2,2,confirmed,
R00286,E0092,E0235,Requires_Material,구동차축,망간,Product,Material,자동차공급망_편집,posco china / 구동차축 / Tier 2,2,confirmed,
R00287,E0011,E0141,Located_In,jilin Ferroalloys,중국,Supplier,Country,자동차공급망_편집,jilin Ferroalloys / 구동차축 / Tier 2,2,confirmed,
